Depth,Years,Months,Lake,Temp,O2
10,2019,5,GBS,13.3,9.8
11,2019,5,GBS,12.1,9.7
12,2019,5,GBS,10,8
13,2019,5,GBS,8.7,7.6
14,2019,5,GBS,8.2,7.3
15,2019,5,GBS,8.1,7.2
16,2019,5,GBS,7.9,7.1
17,2019,5,GBS,7.7,7.1
18,2019,5,GBS,7.7,7
19,2019,5,GBS,7.6,7
20,2019,5,GBS,7.5,7
21,2019,5,GBS,7.4,6.8
22,2019,5,GBS,7.3,6.8
23,2019,5,GBS,7.3,6.7
24,2019,5,GBS,7.2,6.7
25,2019,5,GBS,7.2,6.7
26,2019,5,GBS,7.1,6.6
27,2019,5,GBS,7.1,6.5
28,2019,5,GBS,7.1,6.5
29,2019,5,GBS,7.1,6.5
30,2019,5,GBS,7,6.1
0,2019,6,GBS,23.9,11
1,2019,6,GBS,23.7,11.7
2,2019,6,GBS,23.4,12.3
3,2019,6,GBS,23.1,12.4
4,2019,6,GBS,22.8,12.3
5,2019,6,GBS,22.2,12.3
6,2019,6,GBS,20.3,12.3
7,2019,6,GBS,15.4,8.2
8,2019,6,GBS,13.6,7.4
9,2019,6,GBS,12.1,6.4
10,2019,6,GBS,11.3,6
11,2019,6,GBS,11,5.7
12,2019,6,GBS,10.1,5
13,2019,6,GBS,9.7,4.4
14,2019,6,GBS,9.3,4.3
15,2019,6,GBS,9.1,4.1
16,2019,6,GBS,8.9,3.8
17,2019,6,GBS,8.8,3.7
18,2019,6,GBS,8.7,3.7
19,2019,6,GBS,8.5,3.7
20,2019,6,GBS,8.4,3.6
21,2019,6,GBS,8.3,3.4
22,2019,6,GBS,8.2,3.2
23,2019,6,GBS,8.1,3.1
24,2019,6,GBS,8.1,3
25,2019,6,GBS,8,2.9
26,2019,6,GBS,7.9,2.8
27,2019,6,GBS,7.9,2.7
28,2019,6,GBS,7.9,2.6
29,2019,6,GBS,7.9,2.6
30,2019,6,GBS,7.8,1.9
0,2019,7,GBS,24.9,9.4
1,2019,7,GBS,24.8,9.8
2,2019,7,GBS,24.2,10.3
3,2019,7,GBS,23.6,10.6
4,2019,7,GBS,22.6,11
5,2019,7,GBS,21.8,11
6,2019,7,GBS,21.5,11
7,2019,7,GBS,21,10.8
8,2019,7,GBS,14.8,5.5
9,2019,7,GBS,12.5,3.2
10,2019,7,GBS,11.5,2.7
11,2019,7,GBS,11.5,2.1
12,2019,7,GBS,10.2,1.4
13,2019,7,GBS,9.8,1.1
14,2019,7,GBS,9.4,0.8
15,2019,7,GBS,9.2,0.6
16,2019,7,GBS,9.1,0.5
17,2019,7,GBS,9,0.5
18,2019,7,GBS,8.8,0.6
19,2019,7,GBS,8.8,0.7
20,2019,7,GBS,8.7,0.8
21,2019,7,GBS,8.6,0.9
22,2019,7,GBS,8.5,0.9
23,2019,7,GBS,8.4,0.8
24,2019,7,GBS,8.2,0.7
25,2019,7,GBS,8.2,0.6
26,2019,7,GBS,8.1,0.5
27,2019,7,GBS,8.1,0.4
28,2019,7,GBS,8.1,0.4
29,2019,7,GBS,8.1,0.3
30,2019,7,GBS,8,0.2
0,2019,8,GBS,21.2,9.2
1,2019,8,GBS,21.2,9.5
2,2019,8,GBS,21.2,9.6
3,2019,8,GBS,21.2,9.6
4,2019,8,GBS,21.2,9.6
5,2019,8,GBS,21.2,9.6
6,2019,8,GBS,21.2,9.6
7,2019,8,GBS,21.2,9.6
8,2019,8,GBS,18.4,5
9,2019,8,GBS,14,1.6
10,2019,8,GBS,12.2,0.3
11,2019,8,GBS,10.9,0.1
12,2019,8,GBS,10.2,0
13,2019,8,GBS,9.8,0
14,2019,8,GBS,9.4,0
15,2019,8,GBS,9.2,0
16,2019,8,GBS,9.1,0
17,2019,8,GBS,9,0
18,2019,8,GBS,8.9,0
19,2019,8,GBS,8.8,0
20,2019,8,GBS,8.8,0
21,2019,8,GBS,8.7,0
22,2019,8,GBS,8.6,0
23,2019,8,GBS,8.6,0
24,2019,8,GBS,8.5,0
25,2019,8,GBS,8.4,0
26,2019,8,GBS,8.4,0
27,2019,8,GBS,8.3,0
28,2019,8,GBS,8.3,0
29,2019,8,GBS,8.3,0
30,2019,8,GBS,8.2,0
0,2019,9,GBS,19.5,9.2
1,2019,9,GBS,19.5,9.2
2,2019,9,GBS,19.5,9.2
3,2019,9,GBS,19.5,9.2
4,2019,9,GBS,19.5,9.2
5,2019,9,GBS,19.5,9.2
6,2019,9,GBS,19.5,9.1
7,2019,9,GBS,19.4,9.1
8,2019,9,GBS,18.1,5.2
9,2019,9,GBS,15.3,0.8
10,2019,9,GBS,12.4,0.2
11,2019,9,GBS,11.3,0.1
12,2019,9,GBS,10.4,0
13,2019,9,GBS,9.9,0
14,2019,9,GBS,9.5,0
15,2019,9,GBS,9.3,0
16,2019,9,GBS,9.2,0
17,2019,9,GBS,9.1,0
18,2019,9,GBS,9,0
19,2019,9,GBS,8.9,0
20,2019,9,GBS,8.9,0
21,2019,9,GBS,8.8,0
22,2019,9,GBS,8.7,0
23,2019,9,GBS,8.7,0
24,2019,9,GBS,8.6,0
25,2019,9,GBS,8.5,0
26,2019,9,GBS,8.4,0
27,2019,9,GBS,8.4,0
28,2019,9,GBS,8.4,0
29,2019,9,GBS,8.3,0
30,2019,9,GBS,8.3,0
0,2019,10,GBS,13.6,8.3
1,2019,10,GBS,13.6,8.3
2,2019,10,GBS,13.6,8.3
3,2019,10,GBS,13.6,8.3
4,2019,10,GBS,13.6,8.3
5,2019,10,GBS,13.6,8.3
6,2019,10,GBS,13.6,8.3
7,2019,10,GBS,13.6,8.3
8,2019,10,GBS,13.6,8.3
9,2019,10,GBS,13.5,7.8
10,2019,10,GBS,13.4,7.3
11,2019,10,GBS,13.2,6.8
12,2019,10,GBS,12.9,5.8
13,2019,10,GBS,12.2,4.6
14,2019,10,GBS,10.7,1.5
15,2019,10,GBS,10.2,0.4
16,2019,10,GBS,9.9,0.2
17,2019,10,GBS,9.6,0
18,2019,10,GBS,9.5,0
19,2019,10,GBS,9.4,0
20,2019,10,GBS,9.2,0
21,2019,10,GBS,9.1,0
22,2019,10,GBS,9,0
23,2019,10,GBS,8.9,0
24,2019,10,GBS,8.8,0
25,2019,10,GBS,8.8,0
26,2019,10,GBS,8.8,0
27,2019,10,GBS,8.7,0
28,2019,10,GBS,8.7,0
29,2019,10,GBS,8.7,0
30,2019,10,GBS,8.7,0
0,2019,11,GBS,NaN,NaN
1,2019,11,GBS,NaN,NaN
2,2019,11,GBS,NaN,NaN
3,2019,11,GBS,NaN,NaN
4,2019,11,GBS,NaN,NaN
5,2019,11,GBS,NaN,NaN
6,2019,11,GBS,NaN,NaN
7,2019,11,GBS,NaN,NaN
8,2019,11,GBS,NaN,NaN
9,2019,11,GBS,NaN,NaN
10,2019,11,GBS,NaN,NaN
11,2019,11,GBS,NaN,NaN
12,2019,11,GBS,NaN,NaN
13,2019,11,GBS,NaN,NaN
14,2019,11,GBS,NaN,NaN
15,2019,11,GBS,NaN,NaN
16,2019,11,GBS,NaN,NaN
17,2019,11,GBS,NaN,NaN
18,2019,11,GBS,NaN,NaN
19,2019,11,GBS,NaN,NaN
20,2019,11,GBS,NaN,NaN
21,2019,11,GBS,NaN,NaN
22,2019,11,GBS,NaN,NaN
23,2019,11,GBS,NaN,NaN
24,2019,11,GBS,NaN,NaN
25,2019,11,GBS,NaN,NaN
26,2019,11,GBS,NaN,NaN
27,2019,11,GBS,NaN,NaN
28,2019,11,GBS,NaN,NaN
29,2019,11,GBS,NaN,NaN
30,2019,11,GBS,NaN,NaN
0,2019,12,GBS,6.9,9.3
1,2019,12,GBS,7,9
2,2019,12,GBS,7,8.9
3,2019,12,GBS,7,8.9
4,2019,12,GBS,7,8.9
5,2019,12,GBS,7,8.9
6,2019,12,GBS,6.9,8.9
7,2019,12,GBS,6.9,8.9
8,2019,12,GBS,6.9,8.9
9,2019,12,GBS,6.9,8.9
10,2019,12,GBS,6.9,8.9
11,2019,12,GBS,6.9,8.9
12,2019,12,GBS,7,8.9
13,2019,12,GBS,7,8.9
14,2019,12,GBS,6.9,8.9
15,2019,12,GBS,6.9,8.9
16,2019,12,GBS,6.9,8.9
17,2019,12,GBS,7,8.9
18,2019,12,GBS,7,8.9
19,2019,12,GBS,7,8.9
20,2019,12,GBS,6.9,8.9
21,2019,12,GBS,6.9,8.9
22,2019,12,GBS,6.9,8.9
23,2019,12,GBS,6.9,8.9
24,2019,12,GBS,6.9,8.9
25,2019,12,GBS,6.9,8.9
26,2019,12,GBS,6.9,8.9
27,2019,12,GBS,6.9,8.9
28,2019,12,GBS,6.9,8.9
29,2019,12,GBS,6.9,8.9
30,2019,12,GBS,6.9,8.9
