Date,Years,Months,Lake,Depth,Specie,Value
10/4/2000,2000,10,GBS,Hypo,Temp,8.547470228
11/15/2000,2000,11,GBS,Hypo,Temp,8.521284628
NaN,2000,12,GBS,Hypo,Temp,NaN
NaN,2001,1,GBS,Hypo,Temp,NaN
NaN,2001,2,GBS,Hypo,Temp,NaN
NaN,2001,3,GBS,Hypo,Temp,NaN
4/2/2001,2001,4,GBS,Hypo,Temp,5.143868534
5/2/2001,2001,5,GBS,Hypo,Temp,6.737965924
6/11/2001,2001,6,GBS,Hypo,Temp,7.72268703
7/9/2001,2001,7,GBS,Hypo,Temp,8.729194878
8/6/2001,2001,8,GBS,Hypo,Temp,8.998715353
9/3/2001,2001,9,GBS,Hypo,Temp,9.515448723
10/1/2001,2001,10,GBS,Hypo,Temp,10.13125459
11/13/2001,2001,11,GBS,Hypo,Temp,8.646999691
NaN,2001,12,GBS,Hypo,Temp,NaN
NaN,2002,1,GBS,Hypo,Temp,NaN
2/4/2002,2002,2,GBS,Hypo,Temp,2.332093597
3/4/2002,2002,3,GBS,Hypo,Temp,3.488682266
4/15/2002,2002,4,GBS,Hypo,Temp,6.970746605
5/27/2002,2002,5,GBS,Hypo,Temp,8.008058798
6/10/2002,2002,6,GBS,Hypo,Temp,8.318838508
7/22/2002,2002,7,GBS,Hypo,Temp,9.424790633
8/5/2002,2002,8,GBS,Hypo,Temp,9.178215816
9/2/2002,2002,9,GBS,Hypo,Temp,9.47501949
10/15/2002,2002,10,GBS,Hypo,Temp,9.708582192
11/25/2002,2002,11,GBS,Hypo,Temp,8.276908865
NaN,2002,12,GBS,Hypo,Temp,NaN
NaN,2003,1,GBS,Hypo,Temp,NaN
NaN,2003,2,GBS,Hypo,Temp,NaN
3/17/2003,2003,3,GBS,Hypo,Temp,3.491096059
4/14/2003,2003,4,GBS,Hypo,Temp,5.533741532
5/12/2003,2003,5,GBS,Hypo,Temp,7.875932872
6/10/2003,2003,6,GBS,Hypo,Temp,8.190267079
7/30/2003,2003,7,GBS,Hypo,Temp,8.836924252
8/18/2003,2003,8,GBS,Hypo,Temp,8.749154856
9/1/2003,2003,9,GBS,Hypo,Temp,9.337479975
10/13/2003,2003,10,GBS,Hypo,Temp,9.88881772
11/10/2003,2003,11,GBS,Hypo,Temp,7.650880542
NaN,2003,12,GBS,Hypo,Temp,NaN
NaN,2004,1,GBS,Hypo,Temp,NaN
NaN,2004,2,GBS,Hypo,Temp,NaN
3/29/2004,2004,3,GBS,Hypo,Temp,3.867906403
4/13/2004,2004,4,GBS,Hypo,Temp,5.599544332
5/10/2004,2004,5,GBS,Hypo,Temp,6.673763078
6/21/2004,2004,6,GBS,Hypo,Temp,7.2554495
7/5/2004,2004,7,GBS,Hypo,Temp,8.184738293
8/2/2004,2004,8,GBS,Hypo,Temp,8.713876221
9/27/2004,2004,9,GBS,Hypo,Temp,9.54188422
10/11/2004,2004,10,GBS,Hypo,Temp,10.49860681
NaN,2004,11,GBS,Hypo,Temp,NaN
NaN,2004,12,GBS,Hypo,Temp,NaN
NaN,2005,1,GBS,Hypo,Temp,NaN
NaN,2005,2,GBS,Hypo,Temp,NaN
NaN,2005,3,GBS,Hypo,Temp,NaN
4/4/2005,2005,4,GBS,Hypo,Temp,3.952512313
5/2/2005,2005,5,GBS,Hypo,Temp,6.651844975
6/27/2005,2005,6,GBS,Hypo,Temp,7.904765998
7/25/2005,2005,7,GBS,Hypo,Temp,8.248763845
8/22/2005,2005,8,GBS,Hypo,Temp,8.564125607
9/19/2005,2005,9,GBS,Hypo,Temp,8.66344057
10/17/2005,2005,10,GBS,Hypo,Temp,8.851177638
11/14/2005,2005,11,GBS,Hypo,Temp,9.097004296
NaN,2005,12,GBS,Hypo,Temp,NaN
NaN,2006,1,GBS,Hypo,Temp,NaN
NaN,2006,2,GBS,Hypo,Temp,NaN
NaN,2006,3,GBS,Hypo,Temp,NaN
NaN,2006,4,GBS,Hypo,Temp,NaN
5/2/2006,2006,5,GBS,Hypo,Temp,5.720483372
6/12/2006,2006,6,GBS,Hypo,Temp,8.044115602
7/24/2006,2006,7,GBS,Hypo,Temp,8.836533241
8/21/2006,2006,8,GBS,Hypo,Temp,9.00903786
9/18/2006,2006,9,GBS,Hypo,Temp,9.276291555
10/16/2006,2006,10,GBS,Hypo,Temp,9.706136071
11/13/2006,2006,11,GBS,Hypo,Temp,10.1
12/11/2006,2006,12,GBS,Hypo,Temp,8.3
NaN,2007,1,GBS,Hypo,Temp,NaN
NaN,2007,2,GBS,Hypo,Temp,NaN
3/5/2007,2007,3,GBS,Hypo,Temp,4.9
4/2/2007,2007,4,GBS,Hypo,Temp,5.713927032
5/2/2007,2007,5,GBS,Hypo,Temp,6.59015086
6/25/2007,2007,6,GBS,Hypo,Temp,11.11155171
7/23/2007,2007,7,GBS,Hypo,Temp,11.1802432
8/20/2007,2007,8,GBS,Hypo,Temp,11.98083125
9/17/2007,2007,9,GBS,Hypo,Temp,12.35663174
10/15/2007,2007,10,GBS,Hypo,Temp,12.66524319
NaN,2007,11,GBS,Hypo,Temp,NaN
12/10/2007,2007,12,GBS,Hypo,Temp,6
NaN,2008,1,GBS,Hypo,Temp,NaN
NaN,2008,2,GBS,Hypo,Temp,NaN
3/31/2008,2008,3,GBS,Hypo,Temp,0
4/28/2008,2008,4,GBS,Hypo,Temp,6.219227984
5/26/2008,2008,5,GBS,Hypo,Temp,7.936074503
6/23/2008,2008,6,GBS,Hypo,Temp,8.298403628
7/21/2008,2008,7,GBS,Hypo,Temp,8.779161015
8/18/2008,2008,8,GBS,Hypo,Temp,9.164842972
9/15/2008,2008,9,GBS,Hypo,Temp,9.385032319
10/13/2008,2008,10,GBS,Hypo,Temp,10.2134775
11/10/2008,2008,11,GBS,Hypo,Temp,10.00466901
12/8/2008,2008,12,GBS,Hypo,Temp,6.1
NaN,2009,1,GBS,Hypo,Temp,NaN
NaN,2009,2,GBS,Hypo,Temp,NaN
3/30/2009,2009,3,GBS,Hypo,Temp,4.4
4/27/2009,2009,4,GBS,Hypo,Temp,6.18829279
5/27/2009,2009,5,GBS,Hypo,Temp,7.218201964
6/22/2009,2009,6,GBS,Hypo,Temp,8.704016304
7/20/2009,2009,7,GBS,Hypo,Temp,9.013539091
8/17/2009,2009,8,GBS,Hypo,Temp,9.206297713
9/14/2009,2009,9,GBS,Hypo,Temp,9.528183487
10/12/2009,2009,10,GBS,Hypo,Temp,11.01084048
11/16/2009,2009,11,GBS,Hypo,Temp,9.151500922
12/7/2009,2009,12,GBS,Hypo,Temp,7.7
NaN,2010,1,GBS,Hypo,Temp,NaN
NaN,2010,2,GBS,Hypo,Temp,NaN
NaN,2010,3,GBS,Hypo,Temp,NaN
4/6/2010,2010,4,GBS,Hypo,Temp,4.87557112
5/3/2010,2010,5,GBS,Hypo,Temp,5.732128995
6/28/2010,2010,6,GBS,Hypo,Temp,7.321300793
7/26/2010,2010,7,GBS,Hypo,Temp,8.256037551
8/30/2010,2010,8,GBS,Hypo,Temp,8.174986138
9/20/2010,2010,9,GBS,Hypo,Temp,8.347458429
10/18/2010,2010,10,GBS,Hypo,Temp,8.547361443
11/15/2010,2010,11,GBS,Hypo,Temp,9.5
NaN,2010,12,GBS,Hypo,Temp,NaN
NaN,2011,1,GBS,Hypo,Temp,NaN
NaN,2011,2,GBS,Hypo,Temp,NaN
3/21/2011,2011,3,GBS,Hypo,Temp,3.8
4/11/2011,2011,4,GBS,Hypo,Temp,5.598729982
5/2/2011,2011,5,GBS,Hypo,Temp,7.407829429
6/27/2011,2011,6,GBS,Hypo,Temp,8.218822343
7/20/2011,2011,7,GBS,Hypo,Temp,8.340511077
8/22/2011,2011,8,GBS,Hypo,Temp,8.805645005
9/19/2011,2011,9,GBS,Hypo,Temp,9.281574807
10/17/2011,2011,10,GBS,Hypo,Temp,9.915303245
11/14/2011,2011,11,GBS,Hypo,Temp,9.620454114
12/12/2011,2011,12,GBS,Hypo,Temp,6.7
NaN,2012,1,GBS,Hypo,Temp,NaN
NaN,2012,2,GBS,Hypo,Temp,NaN
3/26/2012,2012,3,GBS,Hypo,Temp,4.089824506
4/23/2012,2012,4,GBS,Hypo,Temp,6.086270009
5/21/2012,2012,5,GBS,Hypo,Temp,7.025963666
6/18/2012,2012,6,GBS,Hypo,Temp,7.459689033
7/16/2012,2012,7,GBS,Hypo,Temp,8.171169944
8/13/2012,2012,8,GBS,Hypo,Temp,8.396219204
9/10/2012,2012,9,GBS,Hypo,Temp,8.66242918
10/8/2012,2012,10,GBS,Hypo,Temp,8.977726285
11/5/2012,2012,11,GBS,Hypo,Temp,9.399450417
12/3/2012,2012,12,GBS,Hypo,Temp,7.187769396
NaN,2013,1,GBS,Hypo,Temp,NaN
NaN,2013,2,GBS,Hypo,Temp,NaN
3/18/2013,2013,3,GBS,Hypo,Temp,2.612589287
4/15/2013,2013,4,GBS,Hypo,Temp,4.1
5/13/2013,2013,5,GBS,Hypo,Temp,5.153100364
6/10/2013,2013,6,GBS,Hypo,Temp,8.288589886
7/8/2013,2013,7,GBS,Hypo,Temp,8.623097275
8/5/2013,2013,8,GBS,Hypo,Temp,8.650492601
9/2/2013,2013,9,GBS,Hypo,Temp,8.737984135
10/28/2013,2013,10,GBS,Hypo,Temp,9.033043401
11/25/2013,2013,11,GBS,Hypo,Temp,8.4
12/11/2013,2013,12,GBS,Hypo,Temp,6
NaN,2014,1,GBS,Hypo,Temp,NaN
NaN,2014,2,GBS,Hypo,Temp,NaN
3/31/2014,2014,3,GBS,Hypo,Temp,0
4/28/2014,2014,4,GBS,Hypo,Temp,6.868869301
5/26/2014,2014,5,GBS,Hypo,Temp,8.695175485
6/23/2014,2014,6,GBS,Hypo,Temp,9.061385461
7/21/2014,2014,7,GBS,Hypo,Temp,9.310178564
8/18/2014,2014,8,GBS,Hypo,Temp,9.590315572
9/15/2014,2014,9,GBS,Hypo,Temp,9.711189955
10/13/2014,2014,10,GBS,Hypo,Temp,9.710113907
11/10/2014,2014,11,GBS,Hypo,Temp,10.69152707
12/8/2014,2014,12,GBS,Hypo,Temp,7.6
NaN,2015,1,GBS,Hypo,Temp,NaN
NaN,2015,2,GBS,Hypo,Temp,NaN
NaN,2015,3,GBS,Hypo,Temp,NaN
NaN,2015,4,GBS,Hypo,Temp,NaN
5/20/2015,2015,5,GBS,Hypo,Temp,6.859330351
6/17/2015,2015,6,GBS,Hypo,Temp,6.949936878
7/15/2015,2015,7,GBS,Hypo,Temp,7.975803558
8/12/2015,2015,8,GBS,Hypo,Temp,8.158516
9/2/2015,2015,9,GBS,Hypo,Temp,8.558874683
10/7/2015,2015,10,GBS,Hypo,Temp,8.646676407
11/4/2015,2015,11,GBS,Hypo,Temp,8.924205651
12/2/2015,2015,12,GBS,Hypo,Temp,7.8
NaN,2016,1,GBS,Hypo,Temp,NaN
NaN,2016,2,GBS,Hypo,Temp,NaN
NaN,2016,3,GBS,Hypo,Temp,NaN
4/1/2016,2016,4,GBS,Hypo,Temp,4.263372844
5/9/2016,2016,5,GBS,Hypo,Temp,7.823958583
6/22/2016,2016,6,GBS,Hypo,Temp,8.073225054
7/13/2016,2016,7,GBS,Hypo,Temp,8.092467667
8/10/2016,2016,8,GBS,Hypo,Temp,8.253426718
9/7/2016,2016,9,GBS,Hypo,Temp,8.362135154
10/19/2016,2016,10,GBS,Hypo,Temp,8.56344057
11/9/2016,2016,11,GBS,Hypo,Temp,8.736533241
NaN,2016,12,GBS,Hypo,Temp,NaN
NaN,2017,1,GBS,Hypo,Temp,NaN
NaN,2017,2,GBS,Hypo,Temp,NaN
3/22/2017,2017,3,GBS,Hypo,Temp,5.282192117
4/26/2017,2017,4,GBS,Hypo,Temp,6.96242918
5/30/2017,2017,5,GBS,Hypo,Temp,9.019572037
6/28/2017,2017,6,GBS,Hypo,Temp,9.434184105
7/30/2017,2017,7,GBS,Hypo,Temp,9.699709044
8/23/2017,2017,8,GBS,Hypo,Temp,9.988816185
9/20/2017,2017,9,GBS,Hypo,Temp,10.1710083
10/18/2017,2017,10,GBS,Hypo,Temp,11.32610219
11/14/2017,2017,11,GBS,Hypo,Temp,10
12/6/2017,2017,12,GBS,Hypo,Temp,6.6
NaN,2018,1,GBS,Hypo,Temp,NaN
NaN,2018,2,GBS,Hypo,Temp,NaN
NaN,2018,3,GBS,Hypo,Temp,NaN
4/25/2018,2018,4,GBS,Hypo,Temp,5.262167482
5/22/2018,2018,5,GBS,Hypo,Temp,6.480986756
6/19/2018,2018,6,GBS,Hypo,Temp,6.72834513
7/30/2018,2018,7,GBS,Hypo,Temp,6.979225672
8/22/2018,2018,8,GBS,Hypo,Temp,7.398241986
9/19/2018,2018,9,GBS,Hypo,Temp,7.492697036
10/10/2018,2018,10,GBS,Hypo,Temp,7.754341124
11/28/2018,2018,11,GBS,Hypo,Temp,7.58809575
NaN,2018,12,GBS,Hypo,Temp,NaN
NaN,2019,1,GBS,Hypo,Temp,NaN
NaN,2019,2,GBS,Hypo,Temp,NaN
3/27/2019,2019,3,GBS,Hypo,Temp,5.332290637
4/23/2019,2019,4,GBS,Hypo,Temp,7.133857751
5/22/2019,2019,5,GBS,Hypo,Temp,7.720257073
6/26/2019,2019,6,GBS,Hypo,Temp,8.695437182
7/24/2019,2019,7,GBS,Hypo,Temp,8.888489831
8/21/2019,2019,8,GBS,Hypo,Temp,8.947458429
9/18/2019,2019,9,GBS,Hypo,Temp,9.046056027
10/23/2019,2019,10,GBS,Hypo,Temp,9.647949495
NaN,2019,11,GBS,Hypo,Temp,NaN
12/11/2019,2019,12,GBS,Hypo,Temp,6.929256465
NaN,2000,1,GBS,Mean,O2,NaN
NaN,2000,2,GBS,Mean,O2,NaN
NaN,2000,3,GBS,Mean,O2,NaN
NaN,2000,4,GBS,Mean,O2,NaN
5/3/2000,2000,5,GBS,Mean,O2,11.27091951
6/14/2000,2000,6,GBS,Mean,O2,8.660633444
7/12/2000,2000,7,GBS,Mean,O2,7.710807176
8/9/2000,2000,8,GBS,Mean,O2,6.523181353
9/6/2000,2000,9,GBS,Mean,O2,6.020102254
10/4/2000,2000,10,GBS,Mean,O2,7.17873222
11/15/2000,2000,11,GBS,Mean,O2,8.832987484
NaN,2000,12,GBS,Mean,O2,NaN
NaN,2001,1,GBS,Mean,O2,NaN
NaN,2001,2,GBS,Mean,O2,NaN
NaN,2001,3,GBS,Mean,O2,NaN
4/2/2001,2001,4,GBS,Mean,O2,12.89725467
5/2/2001,2001,5,GBS,Mean,O2,11.53668208
6/11/2001,2001,6,GBS,Mean,O2,9.178264066
7/9/2001,2001,7,GBS,Mean,O2,7.900971494
8/6/2001,2001,8,GBS,Mean,O2,6.960205277
9/3/2001,2001,9,GBS,Mean,O2,6.598089133
10/1/2001,2001,10,GBS,Mean,O2,7.202675142
NaN,2001,11,GBS,Mean,O2,NaN
NaN,2001,12,GBS,Mean,O2,NaN
NaN,2002,1,GBS,Mean,O2,NaN
2/4/2002,2002,2,GBS,Mean,O2,15.16758304
3/4/2002,2002,3,GBS,Mean,O2,13.71236921
4/15/2002,2002,4,GBS,Mean,O2,12.28792058
5/27/2002,2002,5,GBS,Mean,O2,9.151073832
6/10/2002,2002,6,GBS,Mean,O2,8.534194913
7/22/2002,2002,7,GBS,Mean,O2,6.430405164
8/5/2002,2002,8,GBS,Mean,O2,6.401892162
9/2/2002,2002,9,GBS,Mean,O2,5.417965548
10/15/2002,2002,10,GBS,Mean,O2,6.365628286
11/25/2002,2002,11,GBS,Mean,O2,9.596783838
NaN,2002,12,GBS,Mean,O2,NaN
NaN,2003,1,GBS,Mean,O2,NaN
NaN,2003,2,GBS,Mean,O2,NaN
3/17/2003,2003,3,GBS,Mean,O2,14.65051176
4/14/2003,2003,4,GBS,Mean,O2,12.42384472
5/12/2003,2003,5,GBS,Mean,O2,10.20789219
6/10/2003,2003,6,GBS,Mean,O2,7.973950937
7/30/2003,2003,7,GBS,Mean,O2,5.740474384
8/18/2003,2003,8,GBS,Mean,O2,5.790611347
9/1/2003,2003,9,GBS,Mean,O2,3.449090746
10/13/2003,2003,10,GBS,Mean,O2,7.853762702
11/10/2003,2003,11,GBS,Mean,O2,10.82225111
NaN,2003,12,GBS,Mean,O2,NaN
NaN,2004,1,GBS,Mean,O2,NaN
NaN,2004,2,GBS,Mean,O2,NaN
3/29/2004,2004,3,GBS,Mean,O2,13.31646652
4/13/2004,2004,4,GBS,Mean,O2,12.20412165
5/10/2004,2004,5,GBS,Mean,O2,9.760339764
6/21/2004,2004,6,GBS,Mean,O2,7.291165757
7/5/2004,2004,7,GBS,Mean,O2,6.221210367
8/2/2004,2004,8,GBS,Mean,O2,5.478170694
9/27/2004,2004,9,GBS,Mean,O2,6.532838431
10/11/2004,2004,10,GBS,Mean,O2,8.05015083
NaN,2004,11,GBS,Mean,O2,NaN
NaN,2004,12,GBS,Mean,O2,NaN
NaN,2005,1,GBS,Mean,O2,NaN
NaN,2005,2,GBS,Mean,O2,NaN
NaN,2005,3,GBS,Mean,O2,NaN
4/4/2005,2005,4,GBS,Mean,O2,11.86674854
5/2/2005,2005,5,GBS,Mean,O2,11.83756828
6/27/2005,2005,6,GBS,Mean,O2,8.811758212
7/25/2005,2005,7,GBS,Mean,O2,9.060488409
8/22/2005,2005,8,GBS,Mean,O2,6.80216554
9/19/2005,2005,9,GBS,Mean,O2,5.281117245
10/17/2005,2005,10,GBS,Mean,O2,6.3848871
11/14/2005,2005,11,GBS,Mean,O2,6.692258871
NaN,2005,12,GBS,Mean,O2,NaN
NaN,2006,1,GBS,Mean,O2,NaN
NaN,2006,2,GBS,Mean,O2,NaN
NaN,2006,3,GBS,Mean,O2,NaN
NaN,2006,4,GBS,Mean,O2,NaN
5/2/2006,2006,5,GBS,Mean,O2,12.60862553
6/12/2006,2006,6,GBS,Mean,O2,9.199878193
7/24/2006,2006,7,GBS,Mean,O2,6.610175652
8/21/2006,2006,8,GBS,Mean,O2,6.3110648
9/18/2006,2006,9,GBS,Mean,O2,7.122738963
10/16/2006,2006,10,GBS,Mean,O2,6.086845518
11/13/2006,2006,11,GBS,Mean,O2,9.45999955
12/11/2006,2006,12,GBS,Mean,O2,10.82312798
NaN,2007,1,GBS,Mean,O2,NaN
NaN,2007,2,GBS,Mean,O2,NaN
3/5/2007,2007,3,GBS,Mean,O2,14.19742838
4/2/2007,2007,4,GBS,Mean,O2,12.4654234
5/2/2007,2007,5,GBS,Mean,O2,10.4867084
6/25/2007,2007,6,GBS,Mean,O2,8.299788633
7/23/2007,2007,7,GBS,Mean,O2,6.222131767
8/20/2007,2007,8,GBS,Mean,O2,7.564756564
9/17/2007,2007,9,GBS,Mean,O2,7.734315
10/15/2007,2007,10,GBS,Mean,O2,6.555126881
NaN,2007,11,GBS,Mean,O2,NaN
12/10/2007,2007,12,GBS,Mean,O2,11.39833075
NaN,2008,1,GBS,Mean,O2,NaN
NaN,2008,2,GBS,Mean,O2,NaN
3/31/2008,2008,3,GBS,Mean,O2,NaN
4/28/2008,2008,4,GBS,Mean,O2,12.57473398
5/26/2008,2008,5,GBS,Mean,O2,9.380851848
6/23/2008,2008,6,GBS,Mean,O2,6.719916824
7/21/2008,2008,7,GBS,Mean,O2,6.146776261
8/18/2008,2008,8,GBS,Mean,O2,4.323660023
9/15/2008,2008,9,GBS,Mean,O2,4.083038315
10/13/2008,2008,10,GBS,Mean,O2,7.338342459
11/10/2008,2008,11,GBS,Mean,O2,7.199936648
12/8/2008,2008,12,GBS,Mean,O2,10.29184944
NaN,2009,1,GBS,Mean,O2,NaN
NaN,2009,2,GBS,Mean,O2,NaN
3/30/2009,2009,3,GBS,Mean,O2,12.53744331
4/27/2009,2009,4,GBS,Mean,O2,13.54905755
5/27/2009,2009,5,GBS,Mean,O2,9.557067431
6/22/2009,2009,6,GBS,Mean,O2,8.17927949
7/20/2009,2009,7,GBS,Mean,O2,5.931789527
8/17/2009,2009,8,GBS,Mean,O2,5.47733347
9/14/2009,2009,9,GBS,Mean,O2,5.857697264
10/12/2009,2009,10,GBS,Mean,O2,7.446250092
11/16/2009,2009,11,GBS,Mean,O2,8.869293757
12/7/2009,2009,12,GBS,Mean,O2,11.0731262
NaN,2010,1,GBS,Mean,O2,NaN
NaN,2010,2,GBS,Mean,O2,NaN
NaN,2010,3,GBS,Mean,O2,NaN
4/6/2010,2010,4,GBS,Mean,O2,14.87177073
5/3/2010,2010,5,GBS,Mean,O2,12.58232093
6/28/2010,2010,6,GBS,Mean,O2,10.74776652
7/26/2010,2010,7,GBS,Mean,O2,9.192590141
8/30/2010,2010,8,GBS,Mean,O2,7.368171657
9/20/2010,2010,9,GBS,Mean,O2,7.198656017
10/18/2010,2010,10,GBS,Mean,O2,7.106551651
11/15/2010,2010,11,GBS,Mean,O2,9.757737681
NaN,2010,12,GBS,Mean,O2,NaN
NaN,2011,1,GBS,Mean,O2,NaN
NaN,2011,2,GBS,Mean,O2,NaN
3/21/2011,2011,3,GBS,Mean,O2,14.3120222
4/11/2011,2011,4,GBS,Mean,O2,14.60489482
5/2/2011,2011,5,GBS,Mean,O2,10.84546917
6/27/2011,2011,6,GBS,Mean,O2,7.251204195
7/20/2011,2011,7,GBS,Mean,O2,6.564540937
8/22/2011,2011,8,GBS,Mean,O2,6.081377235
9/19/2011,2011,9,GBS,Mean,O2,5.212890881
10/17/2011,2011,10,GBS,Mean,O2,6.0270289
11/14/2011,2011,11,GBS,Mean,O2,7.239740818
12/12/2011,2011,12,GBS,Mean,O2,10.23069858
NaN,2012,1,GBS,Mean,O2,NaN
NaN,2012,2,GBS,Mean,O2,NaN
3/26/2012,2012,3,GBS,Mean,O2,15.67083463
4/23/2012,2012,4,GBS,Mean,O2,13.42956012
5/21/2012,2012,5,GBS,Mean,O2,10.34937014
6/18/2012,2012,6,GBS,Mean,O2,7.883721048
7/16/2012,2012,7,GBS,Mean,O2,5.640629893
8/13/2012,2012,8,GBS,Mean,O2,5.237513278
9/10/2012,2012,9,GBS,Mean,O2,4.896331681
10/8/2012,2012,10,GBS,Mean,O2,5.868024743
11/5/2012,2012,11,GBS,Mean,O2,7.129483327
12/3/2012,2012,12,GBS,Mean,O2,9.494618323
NaN,2013,1,GBS,Mean,O2,NaN
NaN,2013,2,GBS,Mean,O2,NaN
3/18/2013,2013,3,GBS,Mean,O2,13.7686026
4/15/2013,2013,4,GBS,Mean,O2,14.41811684
5/13/2013,2013,5,GBS,Mean,O2,11.80715995
6/10/2013,2013,6,GBS,Mean,O2,11.27596827
7/8/2013,2013,7,GBS,Mean,O2,6.993585809
8/5/2013,2013,8,GBS,Mean,O2,4.760018979
9/2/2013,2013,9,GBS,Mean,O2,4.848167727
10/28/2013,2013,10,GBS,Mean,O2,7.072780352
11/25/2013,2013,11,GBS,Mean,O2,7.610390381
12/11/2013,2013,12,GBS,Mean,O2,10.3004793
NaN,2014,1,GBS,Mean,O2,NaN
NaN,2014,2,GBS,Mean,O2,NaN
3/31/2014,2014,3,GBS,Mean,O2,NaN
4/28/2014,2014,4,GBS,Mean,O2,12.23757382
5/26/2014,2014,5,GBS,Mean,O2,9.512813832
6/23/2014,2014,6,GBS,Mean,O2,5.598138542
7/21/2014,2014,7,GBS,Mean,O2,4.513027164
8/18/2014,2014,8,GBS,Mean,O2,4.300218607
9/15/2014,2014,9,GBS,Mean,O2,4.755826454
10/13/2014,2014,10,GBS,Mean,O2,5.420488096
11/10/2014,2014,11,GBS,Mean,O2,7.039000058
12/8/2014,2014,12,GBS,Mean,O2,9.643940899
NaN,2015,1,GBS,Mean,O2,NaN
NaN,2015,2,GBS,Mean,O2,NaN
NaN,2015,3,GBS,Mean,O2,NaN
NaN,2015,4,GBS,Mean,O2,NaN
5/20/2015,2015,5,GBS,Mean,O2,8.057933239
6/17/2015,2015,6,GBS,Mean,O2,5.543524991
7/15/2015,2015,7,GBS,Mean,O2,4.301189633
8/12/2015,2015,8,GBS,Mean,O2,3.676767095
9/2/2015,2015,9,GBS,Mean,O2,2.640086646
10/7/2015,2015,10,GBS,Mean,O2,4.696339741
11/4/2015,2015,11,GBS,Mean,O2,5.595706654
12/2/2015,2015,12,GBS,Mean,O2,10.72296521
NaN,2016,1,GBS,Mean,O2,NaN
NaN,2016,2,GBS,Mean,O2,NaN
NaN,2016,3,GBS,Mean,O2,NaN
4/1/2016,2016,4,GBS,Mean,O2,13.47108844
5/9/2016,2016,5,GBS,Mean,O2,10.61988229
6/22/2016,2016,6,GBS,Mean,O2,6.08522183
7/13/2016,2016,7,GBS,Mean,O2,4.631771391
8/10/2016,2016,8,GBS,Mean,O2,4.608852602
9/7/2016,2016,9,GBS,Mean,O2,5.076926228
10/19/2016,2016,10,GBS,Mean,O2,6.188631974
11/9/2016,2016,11,GBS,Mean,O2,6.674772537
NaN,2016,12,GBS,Mean,O2,NaN
NaN,2017,1,GBS,Mean,O2,NaN
NaN,2017,2,GBS,Mean,O2,NaN
3/22/2017,2017,3,GBS,Mean,O2,12.94967643
4/26/2017,2017,4,GBS,Mean,O2,11.55387281
5/30/2017,2017,5,GBS,Mean,O2,9.496787146
6/28/2017,2017,6,GBS,Mean,O2,7.885347391
7/30/2017,2017,7,GBS,Mean,O2,6.055438386
8/23/2017,2017,8,GBS,Mean,O2,5.043358289
9/20/2017,2017,9,GBS,Mean,O2,6.043379652
10/18/2017,2017,10,GBS,Mean,O2,7.417511406
11/14/2017,2017,11,GBS,Mean,O2,8.816479834
12/6/2017,2017,12,GBS,Mean,O2,10.40144494
NaN,2018,1,GBS,Mean,O2,NaN
NaN,2018,2,GBS,Mean,O2,NaN
NaN,2018,3,GBS,Mean,O2,NaN
4/25/2018,2018,4,GBS,Mean,O2,13.60341192
5/22/2018,2018,5,GBS,Mean,O2,9.809930891
6/19/2018,2018,6,GBS,Mean,O2,6.772219109
7/30/2018,2018,7,GBS,Mean,O2,5.00708793
8/22/2018,2018,8,GBS,Mean,O2,4.100102364
9/19/2018,2018,9,GBS,Mean,O2,4.642143701
10/10/2018,2018,10,GBS,Mean,O2,5.401088029
11/28/2018,2018,11,GBS,Mean,O2,9.081854733
NaN,2018,12,GBS,Mean,O2,NaN
NaN,2019,1,GBS,Mean,O2,NaN
NaN,2019,2,GBS,Mean,O2,NaN
3/27/2019,2019,3,GBS,Mean,O2,13.14808198
4/23/2019,2019,4,GBS,Mean,O2,11.93585463
5/22/2019,2019,5,GBS,Mean,O2,9.093622091
6/26/2019,2019,6,GBS,Mean,O2,8.274002726
7/24/2019,2019,7,GBS,Mean,O2,6.069637706
8/21/2019,2019,8,GBS,Mean,O2,4.964639297
9/18/2019,2019,9,GBS,Mean,O2,4.686701086
10/23/2019,2019,10,GBS,Mean,O2,5.879002925
NaN,2019,11,GBS,Mean,O2,NaN
12/11/2019,2019,12,GBS,Mean,O2,8.99852733
NaN,2000,1,GBS,Epi,O2,NaN
NaN,2000,2,GBS,Epi,O2,NaN
NaN,2000,3,GBS,Epi,O2,NaN
NaN,2000,4,GBS,Epi,O2,NaN
5/3/2000,2000,5,GBS,Epi,O2,11.58240618
6/14/2000,2000,6,GBS,Epi,O2,9.644549013
7/12/2000,2000,7,GBS,Epi,O2,9.094671951
8/9/2000,2000,8,GBS,Epi,O2,9.533173568
9/6/2000,2000,9,GBS,Epi,O2,9.69493006
10/4/2000,2000,10,GBS,Epi,O2,10.14247981
11/15/2000,2000,11,GBS,Epi,O2,9.240668756
NaN,2000,12,GBS,Epi,O2,NaN
NaN,2001,1,GBS,Epi,O2,NaN
NaN,2001,2,GBS,Epi,O2,NaN
NaN,2001,3,GBS,Epi,O2,NaN
4/2/2001,2001,4,GBS,Epi,O2,12.56200212
5/2/2001,2001,5,GBS,Epi,O2,11.2984365
6/11/2001,2001,6,GBS,Epi,O2,9.880736976
7/9/2001,2001,7,GBS,Epi,O2,9.144696949
